INPUT:pmid,INPUT:title,INPUT:slr_id,INPUT:c1_y_vr,INPUT:is_gold,INPUT:is_main,INPUT:abstract,INPUT:is_train,INPUT:binary_size,INPUT:abstract_size,INPUT:c1_y_baseline,INPUT:c1_y_exergame,INPUT:in_out_radio_gold,INPUT:abstract_charcount,INPUT:abstract_wordcount,INPUT:is_subset_balanced,INPUT:abstract_structured,OUTPUT:worker_uuid,OUTPUT:in_out_radio,OUTPUT:screen_width,OUTPUT:screen_height,OUTPUT:page_started_at,OUTPUT:pb_in_out_radio,OUTPUT:reading_timelog,OUTPUT:pvr_in_out_radio,OUTPUT:pexer_in_out_radio,OUTPUT:pb_judgments_timelog,OUTPUT:pvr_judgments_timelog,OUTPUT:page_started_at_string,OUTPUT:pexer_judgments_timelog,OUTPUT:instructions_reading_time,GOLDEN:worker_uuid,GOLDEN:in_out_radio,GOLDEN:screen_width,GOLDEN:screen_height,GOLDEN:page_started_at,GOLDEN:pb_in_out_radio,GOLDEN:reading_timelog,GOLDEN:pvr_in_out_radio,GOLDEN:pexer_in_out_radio,GOLDEN:pb_judgments_timelog,GOLDEN:pvr_judgments_timelog,GOLDEN:page_started_at_string,GOLDEN:pexer_judgments_timelog,GOLDEN:instructions_reading_time,HINT:text,ASSIGNMENT:link,ASSIGNMENT:assignment_id,ASSIGNMENT:worker_id,ASSIGNMENT:status,ASSIGNMENT:started,ASSIGNMENT:submitted,ASSIGNMENT:accepted,ASSIGNMENT:reward,job_id,condition,decision_time,decision_time_pexer,decision_time_pvr,page_number,included_gold,judgment_correct,max_page,reading_time
22768793,"Reaching out, inviting back: using Interactive voice response (IVR) technology to recycle relapsed smokers back to Quitline treatment--a randomized controlled trial.",kelly-2018,0,1.0,,"BACKGROUND: Tobacco dependence is a chronic, relapsing condition that typically requires multiple quit attempts and extended treatment. When offered the opportunity, relapsed smokers are interested in recycling back into treatment for a new, assisted quit attempt. This manuscript presents the results of a randomized controlled trial testing the efficacy of interactive voice response (IVR) in recycling low income smokers who had previously used quitline (QL) support back to QL support for a new quit attempt. METHODS: A sample of 2985 previous QL callers were randomized to either receive IVR screening for current smoking (control group) or IVR screening plus an IVR intervention. The IVR intervention consists of automated questions to identify and address barriers to re-cycling in QL support, followed by an offer to be transferred to the QL and reinitiate treatment. Re-enrollment in QL services for both groups was documented. RESULTS: The IVR system successfully reached 715 (23.9%) former QL participants. Of those, 27% (194/715) reported to the IVR system that they had quit smoking and were therefore excluded from the study and analysis. The trial's final sample was composed of 521 current smokers. The re-enrollment rate was 3.3% for the control group and 28.2% for the intervention group (p < .001). Logistic regression results indicated an 11.2 times higher odds for re-enrollment of the intervention group than the control group (p < .001). Results did not vary by gender, race, ethnicity, or level of education, however recycled smokers were older (Mean = 45.2; SD = 11.7) than smokers who declined a new treatment cycle (Mean = 41.8; SD = 13.2); (p = 0.013). The main barriers reported for not engaging in a new treatment cycle were low self-efficacy and lack of interest in quitting. After delivering IVR messages targeting these reported barriers, 32% of the smokers reporting low self-efficacy and 4.8% of those reporting lack of interest in quitting re-engaged in a new QL treatment cycle. CONCLUSION: Proactive IVR outreach is a promising tool to engage low income, relapsed smokers back into a new cycle of treatment. Integration of IVR intervention for recycling smokers with previous QL treatment has the potential to decrease tobacco-related disparities. TRIAL REGISTRATION: ClinicalTrials.gov Identifier: NCT01260597.",,long,short,0,0,0-0,2349,426,1,True,f282e20e-e82b-49a8-f84d-6cb3d4481ee4,0-0,1366,577,1570972006237,,"{""21414339"":326,""22768793"":1,""24763929"":7}",0,,,"[{""time"":""2019-10-13T13:08:49.019Z""}]",,,5.0,,0-0,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da321643c4a5c011d8482f0,0000749d26--5da321643c4a5c011d8482f0,bace09725c01d5ec808ecf4555e56225,APPROVED,2019-10-13T13:06:44.022,2019-10-13T13:14:20.753,2019-10-13T13:14:20.753,0.15,7642406,fine-grained-one-vr,122.782,,122.782,1,0,True,3,1
21414339,Differential impact of partial cortical blindness on gaze strategies when sitting and walking - an immersive virtual reality study.,miller-2014,1,,1.0,"The present experiments aimed to characterize the visual performance of subjects with long-standing, unilateral cortical blindness when walking in a naturalistic, virtual environment. Under static, seated testing conditions, cortically blind subjects are known to exhibit compensatory eye movement strategies. However, they still complain of significant impairment in visual detection during navigation. To assess whether this is due to a change in compensatory eye movement strategy between sitting and walking, we measured eye and head movements in subjects asked to detect peripherally-presented, moving basketballs. When seated, cortically blind subjects detected ∼80% of balls, while controls detected almost all balls. Seated blind subjects did not make larger head movements than controls, but they consistently biased their fixation distribution towards their blind hemifield. When walking, head movements were similar in the two groups, but the fixation bias decreased to the point that fixation distribution in cortically blind subjects became similar to that in controls - with one major exception: at the time of basketball appearance, walking controls looked primarily at the far ground, in upper quadrants of the virtual field of view; cortically blind subjects looked significantly more at the near ground, in lower quadrants of the virtual field. Cortically blind subjects detected only 58% of the balls when walking while controls detected ∼90%. Thus, the adaptive gaze strategies adopted by cortically blind individuals as a compensation for their visual loss are strongest and most effective when seated and stationary. Walking significantly alters these gaze strategies in a way that seems to favor walking performance, but impairs peripheral target detection. It is possible that this impairment underlies the experienced difficulty of those with cortical blindness when navigating in real life. Copyright © 2011 Elsevier Ltd. All rights reserved.",,long,short,0,0,0-1,1968,319,1,False,f282e20e-e82b-49a8-f84d-6cb3d4481ee4,0-1,1366,577,1570972006237,,"{""21414339"":326,""22768793"":1,""24763929"":7}",1,,,"[{""time"":""2019-10-13T13:14:11.909Z""}]",,,5.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da321643c4a5c011d8482f0,0000749d26--5da321643c4a5c011d8482f0,bace09725c01d5ec808ecf4555e56225,APPROVED,2019-10-13T13:06:44.022,2019-10-13T13:14:20.753,2019-10-13T13:14:20.753,0.15,7642406,fine-grained-one-vr,322.89,,322.89,1,0,True,3,326
24763929,Virtual reality exercise improves mobility after stroke: an inpatient randomized controlled trial.,kelly-2018,1,,1.0,"BACKGROUND AND PURPOSE: Exercise using virtual reality (VR) has improved balance in adults with traumatic brain injury and community-dwelling older adults. Rigorous randomized studies regarding its efficacy, safety, and applicability with individuals after stroke are lacking. The purpose of this study was to determine whether an adjunct VR therapy improves balance, mobility, and gait in stroke rehabilitation inpatients. METHODS: A blinded randomized controlled trial studying 59 stroke survivors on an inpatient stroke rehabilitation unit was performed. The treatment group (n=30) received standard stroke rehabilitation therapy plus a program of VR exercises that challenged balance (eg, soccer goaltending, snowboarding) performed while standing. The control group (n=29) received standard stroke rehabilitation therapy plus exposure to identical VR environments but whose games did not challenge balance (performed in sitting). VR training consisted of 10 to 12 thirty-minute daily sessions for a 3-week period. Objective outcome measures of balance and mobility were assessed before, immediately after, and 1 month after training. RESULTS: Confidence intervals and effect sizes favored the treatment group on the Timed Up and Go and the Two-Minute Walk Test, with both groups meeting minimal clinical important differences after training. More individuals in the treatment group than in the control group showed reduced impairment in the lower extremity as measured by the Chedoke McMaster Leg domain (P=0.04) immediately after training. CONCLUSIONS: This VR exercise intervention for inpatient stroke rehabilitation improved mobility-related outcomes. Future studies could include nonambulatory participants as well as the implementation strategies for the clinical use of VR. CLINICAL TRIAL REGISTRATION URL: http://www.ANZCTR.org.au/. Unique identifier: ACTRN12613000710729. © 2014 American Heart Association, Inc.",,long,short,1,1,1-1,1925,307,1,True,f282e20e-e82b-49a8-f84d-6cb3d4481ee4,1-1,1366,577,1570972006237,,"{""21414339"":326,""22768793"":1,""24763929"":7}",1,,,"[{""time"":""2019-10-13T13:14:19.563Z""}]",,,5.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da321643c4a5c011d8482f0,0000749d26--5da321643c4a5c011d8482f0,bace09725c01d5ec808ecf4555e56225,APPROVED,2019-10-13T13:06:44.022,2019-10-13T13:14:20.753,2019-10-13T13:14:20.753,0.15,7642406,fine-grained-one-vr,7.654,,7.654,1,1,True,3,7
21414339,Differential impact of partial cortical blindness on gaze strategies when sitting and walking - an immersive virtual reality study.,miller-2014,1,,1.0,"The present experiments aimed to characterize the visual performance of subjects with long-standing, unilateral cortical blindness when walking in a naturalistic, virtual environment. Under static, seated testing conditions, cortically blind subjects are known to exhibit compensatory eye movement strategies. However, they still complain of significant impairment in visual detection during navigation. To assess whether this is due to a change in compensatory eye movement strategy between sitting and walking, we measured eye and head movements in subjects asked to detect peripherally-presented, moving basketballs. When seated, cortically blind subjects detected ∼80% of balls, while controls detected almost all balls. Seated blind subjects did not make larger head movements than controls, but they consistently biased their fixation distribution towards their blind hemifield. When walking, head movements were similar in the two groups, but the fixation bias decreased to the point that fixation distribution in cortically blind subjects became similar to that in controls - with one major exception: at the time of basketball appearance, walking controls looked primarily at the far ground, in upper quadrants of the virtual field of view; cortically blind subjects looked significantly more at the near ground, in lower quadrants of the virtual field. Cortically blind subjects detected only 58% of the balls when walking while controls detected ∼90%. Thus, the adaptive gaze strategies adopted by cortically blind individuals as a compensation for their visual loss are strongest and most effective when seated and stationary. Walking significantly alters these gaze strategies in a way that seems to favor walking performance, but impairs peripheral target detection. It is possible that this impairment underlies the experienced difficulty of those with cortical blindness when navigating in real life. Copyright © 2011 Elsevier Ltd. All rights reserved.",,long,short,0,0,0-1,1968,319,1,False,48238df9-9749-9fa9-e10f-7a95dc9c5a6b,x-x,1280,498,1570972009773,,"{""16679503"":15,""21414339"":87,""24763929"":19}",0,,,"[{""time"":""2019-10-13T13:07:08.593Z""},{""time"":""2019-10-13T13:10:26.978Z""}]",,,18.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da3216874c4d8011a3cfc6d,0000749d26--5da3216874c4d8011a3cfc6d,5b4f252ef58ee86133d4559a65c49602,APPROVED,2019-10-13T13:06:48.322,2019-10-13T13:10:29.324,2019-10-13T13:10:29.324,0.15,7642406,fine-grained-one-vr,1.913,,1.913,2,0,False,3,87
24763929,Virtual reality exercise improves mobility after stroke: an inpatient randomized controlled trial.,kelly-2018,1,,1.0,"BACKGROUND AND PURPOSE: Exercise using virtual reality (VR) has improved balance in adults with traumatic brain injury and community-dwelling older adults. Rigorous randomized studies regarding its efficacy, safety, and applicability with individuals after stroke are lacking. The purpose of this study was to determine whether an adjunct VR therapy improves balance, mobility, and gait in stroke rehabilitation inpatients. METHODS: A blinded randomized controlled trial studying 59 stroke survivors on an inpatient stroke rehabilitation unit was performed. The treatment group (n=30) received standard stroke rehabilitation therapy plus a program of VR exercises that challenged balance (eg, soccer goaltending, snowboarding) performed while standing. The control group (n=29) received standard stroke rehabilitation therapy plus exposure to identical VR environments but whose games did not challenge balance (performed in sitting). VR training consisted of 10 to 12 thirty-minute daily sessions for a 3-week period. Objective outcome measures of balance and mobility were assessed before, immediately after, and 1 month after training. RESULTS: Confidence intervals and effect sizes favored the treatment group on the Timed Up and Go and the Two-Minute Walk Test, with both groups meeting minimal clinical important differences after training. More individuals in the treatment group than in the control group showed reduced impairment in the lower extremity as measured by the Chedoke McMaster Leg domain (P=0.04) immediately after training. CONCLUSIONS: This VR exercise intervention for inpatient stroke rehabilitation improved mobility-related outcomes. Future studies could include nonambulatory participants as well as the implementation strategies for the clinical use of VR. CLINICAL TRIAL REGISTRATION URL: http://www.ANZCTR.org.au/. Unique identifier: ACTRN12613000710729. © 2014 American Heart Association, Inc.",,long,short,1,1,1-1,1925,307,1,True,48238df9-9749-9fa9-e10f-7a95dc9c5a6b,1-1,1280,498,1570972009773,,"{""16679503"":15,""21414339"":87,""24763929"":19}",1,,,"[{""time"":""2019-10-13T13:10:25.065Z""}]",,,18.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da3216874c4d8011a3cfc6d,0000749d26--5da3216874c4d8011a3cfc6d,5b4f252ef58ee86133d4559a65c49602,APPROVED,2019-10-13T13:06:48.322,2019-10-13T13:10:29.324,2019-10-13T13:10:29.324,0.15,7642406,fine-grained-one-vr,16.021,,16.021,2,1,True,3,19
16679503,Sensorimotor training in a virtual reality environment: does it improve functional recovery poststroke?,molina-2014,1,1.0,,"OBJECTIVE: To investigate the effectiveness of computerized virtual reality (VR) training of the hemiparetic hand of patients poststroke using a system that provides repetitive motor reeducation and skill reacquisition. METHODS: Eight subjects in the chronic phase poststroke participated in a 3-week program using their hemiparetic hand in a series of interactive computer games for 13 days of training, weekend breaks, and pretests and posttests. Each subject trained for about 2 to 2.5 h per day. Outcome measures consisted of changes in the computerized measures of thumb and finger range of motion, thumb and finger velocity, fractionation (the ability to move fingers independently), thumb and finger strength, the Jebsen Test of Hand Function, and a Kinematic reach to grasp test. RESULTS: Subjects as a group improved in fractionation of the fingers, thumb and finger range of motion, and thumb and finger speed, retaining those gains at the 1-week retention test. Transfer of these improvements was demonstrated through changes in the Jebsen Test of Hand Function and a decrease after the therapy in the overall time from hand peak velocity to the moment when an object was lifted from the table. CONCLUSIONS: It is difficult in current service delivery models to provide the intensity of practice that appears to be needed to effect neural reorganization and functional changes poststroke. Computerized exercise systems may be a way to maximize both the patients' and the clinicians' time. The data in this study add support to the proposal to explore novel technologies for incorporation into current practice.",,long,medium,1,1,1-1,1621,281,1,True,48238df9-9749-9fa9-e10f-7a95dc9c5a6b,1-1,1280,498,1570972009773,,"{""16679503"":15,""21414339"":87,""24763929"":19}",1,,,"[{""time"":""2019-10-13T13:10:09.044Z""}]",,,18.0,,1-1,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da3216874c4d8011a3cfc6d,0000749d26--5da3216874c4d8011a3cfc6d,5b4f252ef58ee86133d4559a65c49602,APPROVED,2019-10-13T13:06:48.322,2019-10-13T13:10:29.324,2019-10-13T13:10:29.324,0.15,7642406,fine-grained-one-vr,199.271,,199.271,2,1,True,3,15
29149855,Increasing upper limb training intensity in chronic stroke using embodied virtual reality: a pilot study.,molina-2014,1,1.0,,"BACKGROUND: Technology-mediated neurorehabilitation is suggested to enhance training intensity and therefore functional gains. Here, we used a novel virtual reality (VR) system for task-specific upper extremity training after stroke. The system offers interactive exercises integrating motor priming techniques and embodied visuomotor feedback. In this pilot study, we examined (i) rehabilitation dose and training intensity, (ii) functional improvements, and (iii) safety and tolerance when exposed to intensive VR rehabilitation. METHODS: Ten outpatient stroke survivors with chronic (>6��months) upper extremity paresis participated in a ten-session VR-based upper limb rehabilitation program (2 sessions/week). RESULTS: All participants completed all sessions of the treatment. In total, they received a median of 403��min of upper limb therapy, with 290��min of effective training. Within that time, participants performed a median of 4713 goal-directed movements. Importantly, training intensity increased progressively across sessions from 13.2 to 17.3 movements per minute. Clinical measures show that despite being in the chronic phase, where recovery potential is thought to be limited, participants showed a median improvement rate of 5.3% in motor function (Fugl-Meyer Assessment for Upper Extremity; FMA-UE) post intervention compared to baseline, and of 15.4% at one-month follow-up. For three of them, this improvement was clinically significant. A significant improvement in shoulder active range of motion (AROM) was also observed at follow-up. Participants reported very low levels of pain, stress and fatigue following each session of training, indicating that the intensive VR intervention was well tolerated. No severe adverse events were reported. All participants expressed their interest in continuing the intervention at the hospital or even at home, suggesting high levels of adherence and motivation for the provided intervention. CONCLUSIONS: This pilot study showed how a dedicated VR system could deliver high rehabilitation doses and, importantly, intensive training in chronic stroke survivors. FMA-UE and AROM results suggest that task-specific VR training may be beneficial for further functional recovery both in the chronic stage of stroke. Longitudinal studies with higher doses and sample sizes are required to confirm the therapy effectiveness. TRIAL REGISTRATION: This trial was retrospectively registered at ClinicalTrials.gov database (registration number NCT03094650 ) on 14 March 2017.",,long,long,0,0,0-1,2526,412,1,True,83e61014-18a8-52b7-9214-cbedc93e6227,0-1,412,628,1570972019648,,"{""1032"":24,""25721132"":158,""29149855"":70}",1,,,"[{""time"":""2019-10-13T13:08:38.916Z""}]",,,,,0-1,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da321736b52da01226248af,0000749d26--5da321736b52da01226248af,8e1e917a27d1fc17285f66ce5dfeaf5e,APPROVED,2019-10-13T13:06:59.598,2019-10-13T13:14:00.849,2019-10-13T13:14:00.849,0.15,7642406,fine-grained-one-vr,99.268,,99.268,1,0,True,2,70
1032,Determining Physiological and Psychological Predictors of Time to Task Failure on a Virtual Reality Sørensen Test in Participants With and Without Recurrent Low Back Pain: Exploratory Study.,scopus,1,,1.0,"BACKGROUND: Sørensen trunk extension endurance test performance predicts the development of low back pain and is a strong discriminator of those with and without low back pain. Performance may greatly depend on psychological factors, such as kinesiophobia, self-efficacy, and motivation. Virtual reality video games have been used in people with low back pain to encourage physical activity that would otherwise be avoided out of fear of pain or harm. Accordingly, we developed a virtual reality video game to assess the influence of immersive gaming on the Sørensen test performance. OBJECTIVE: The objective of our study was to determine the physiological and psychological predictors of time to task failure (TTF) on a virtual reality Sørensen test in participants with and without a history of recurrent low back pain. METHODS: We recruited 24 individuals with a history of recurrent low back pain and 24 sex-, age-, and body mass index-matched individuals without a history of low back pain. Participants completed a series of psychological measures, including the Center for Epidemiological Studies-Depression Scale, Pain Resilience Scale, Pain Catastrophizing Scale, Tampa Scale for Kinesiophobia, and a self-efficacy measure. The maximal isometric strength of trunk and hip extensors and TTF on a virtual reality Sørensen test were measured. Electromyography of the erector spinae, gluteus maximus, and biceps femoris was recorded during the strength and endurance trials. RESULTS: A two-way analysis of variance revealed no significant difference in TTF between groups (P=.99), but there was a trend for longer TTF in females on the virtual reality Sørensen test (P=.06). Linear regression analyses were performed to determine predictors of TTF in each group. In healthy participants, the normalized median power frequency slope of erector spinae (beta=.450, P=.01), biceps femoris (beta=.400, P=.01), and trunk mass (beta=-.32, P=.02) predicted TTF. In participants with recurrent low back pain, trunk mass (beta=-.67, P<.001), Tampa Scale for Kinesiophobia (beta=-.43, P=.01), and self-efficacy (beta=.35, P=.03) predicted TTF. CONCLUSIONS: Trunk mass appears to be a consistent predictor of performance. Kinesiophobia appears to negatively influence TTF for those with a history of recurrent low back pain, but does not influence healthy individuals. Self-efficacy is associated with better performance in individuals with a history of recurrent low back pain, whereas a less steep median power frequency slope of the trunk and hip extensors is associated with better performance in individuals without a history of low back pain.",,long,short,1,1,1-1,2642,382,1,True,83e61014-18a8-52b7-9214-cbedc93e6227,x-x,412,628,1570972019648,,"{""1032"":24,""25721132"":158,""29149855"":70}",0,,,"[{""time"":""2019-10-13T13:10:31.510Z""}]",,,,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da321736b52da01226248af,0000749d26--5da321736b52da01226248af,8e1e917a27d1fc17285f66ce5dfeaf5e,APPROVED,2019-10-13T13:06:59.598,2019-10-13T13:14:00.849,2019-10-13T13:14:00.849,0.15,7642406,fine-grained-one-vr,112.594,,112.594,1,1,False,2,24
25721132,Sensor-Based Interactive Balance Training with Visual Joint Movement Feedback for Improving Postural Stability in Diabetics with Peripheral Neuropathy: A Randomized Controlled Trial.,molina-2014,1,,1.0,"BACKGROUND: Individuals with diabetic peripheral neuropathy (DPN) have deficits in sensory and motor skills leading to inadequate proprioceptive feedback, impaired postural balance and higher fall risk. OBJECTIVE: This study investigated the effect of sensor-based interactive balance training on postural stability and daily physical activity in older adults with diabetes. METHODS: Thirty-nine older adults with DPN were enrolled (age 63.7 ± 8.2 years, BMI 30.6 ± 6, 54% females) and randomized to either an intervention (IG) or a control (CG) group. The IG received sensor-based interactive exercise training tailored for people with diabetes (twice a week for 4 weeks). The exercises focused on shifting weight and crossing virtual obstacles. Body-worn sensors were implemented to acquire kinematic data and provide real-time joint visual feedback during the training. Outcome measurements included changes in center of mass (CoM) sway, ankle and hip joint sway measured during a balance test while the eyes were open and closed at baseline and after the intervention. Daily physical activities were also measured during a 48-hour period at baseline and at follow-up. Analysis of covariance was performed for the post-training outcome comparison. RESULTS: Compared with the CG, the patients in the IG showed a significantly reduced CoM sway (58.31%; p = 0.009), ankle sway (62.7%; p = 0.008) and hip joint sway (72.4%; p = 0.017) during the balance test with open eyes. The ankle sway was also significantly reduced in the IG group (58.8%; p = 0.037) during measurements while the eyes were closed. The number of steps walked showed a substantial but nonsignificant increase (+27.68%; p = 0.064) in the IG following training. CONCLUSION: The results of this randomized controlled trial demonstrate that people with DPN can significantly improve their postural balance with diabetes-specific, tailored, sensor-based exercise training. The results promote the use of wearable technology in exercise training; however, future studies comparing this technology with commercially available systems are required to evaluate the benefit of interactive visual joint movement feedback. © 2015 S. Karger AG, Basel.",,long,long,0,0,0-1,2208,394,1,True,83e61014-18a8-52b7-9214-cbedc93e6227,0-1,412,628,1570972019648,,"{""1032"":24,""25721132"":158,""29149855"":70}",maybe,,,"[{""time"":""2019-10-13T13:13:57.545Z""}]",,,,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da321736b52da01226248af,0000749d26--5da321736b52da01226248af,8e1e917a27d1fc17285f66ce5dfeaf5e,APPROVED,2019-10-13T13:06:59.598,2019-10-13T13:14:00.849,2019-10-13T13:14:00.849,0.15,7642406,fine-grained-one-vr,206.035,,206.035,1,0,True,2,158
25721132,Sensor-Based Interactive Balance Training with Visual Joint Movement Feedback for Improving Postural Stability in Diabetics with Peripheral Neuropathy: A Randomized Controlled Trial.,molina-2014,1,,1.0,"BACKGROUND: Individuals with diabetic peripheral neuropathy (DPN) have deficits in sensory and motor skills leading to inadequate proprioceptive feedback, impaired postural balance and higher fall risk. OBJECTIVE: This study investigated the effect of sensor-based interactive balance training on postural stability and daily physical activity in older adults with diabetes. METHODS: Thirty-nine older adults with DPN were enrolled (age 63.7 ± 8.2 years, BMI 30.6 ± 6, 54% females) and randomized to either an intervention (IG) or a control (CG) group. The IG received sensor-based interactive exercise training tailored for people with diabetes (twice a week for 4 weeks). The exercises focused on shifting weight and crossing virtual obstacles. Body-worn sensors were implemented to acquire kinematic data and provide real-time joint visual feedback during the training. Outcome measurements included changes in center of mass (CoM) sway, ankle and hip joint sway measured during a balance test while the eyes were open and closed at baseline and after the intervention. Daily physical activities were also measured during a 48-hour period at baseline and at follow-up. Analysis of covariance was performed for the post-training outcome comparison. RESULTS: Compared with the CG, the patients in the IG showed a significantly reduced CoM sway (58.31%; p = 0.009), ankle sway (62.7%; p = 0.008) and hip joint sway (72.4%; p = 0.017) during the balance test with open eyes. The ankle sway was also significantly reduced in the IG group (58.8%; p = 0.037) during measurements while the eyes were closed. The number of steps walked showed a substantial but nonsignificant increase (+27.68%; p = 0.064) in the IG following training. CONCLUSION: The results of this randomized controlled trial demonstrate that people with DPN can significantly improve their postural balance with diabetes-specific, tailored, sensor-based exercise training. The results promote the use of wearable technology in exercise training; however, future studies comparing this technology with commercially available systems are required to evaluate the benefit of interactive visual joint movement feedback. © 2015 S. Karger AG, Basel.",,long,long,0,0,0-1,2208,394,1,True,2dd6c805-e3bd-7fb0-0171-5fc5c90c6794,0-1,1408,587,1570972165905,,"{""1032"":28,""16679503"":11,""25721132"":89}",maybe,,,"[{""time"":""2019-10-13T13:11:24.140Z""}]",,,6.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da32203b6a4ed011fc63466,0000749d26--5da32203b6a4ed011fc63466,3b1f43ffcc977f875d9a96adbeade136,APPROVED,2019-10-13T13:09:23.423,2019-10-13T13:12:13.081,2019-10-13T13:12:13.081,0.15,7642406,fine-grained-one-vr,118.235,,118.235,3,0,True,6,89
16679503,Sensorimotor training in a virtual reality environment: does it improve functional recovery poststroke?,molina-2014,1,1.0,,"OBJECTIVE: To investigate the effectiveness of computerized virtual reality (VR) training of the hemiparetic hand of patients poststroke using a system that provides repetitive motor reeducation and skill reacquisition. METHODS: Eight subjects in the chronic phase poststroke participated in a 3-week program using their hemiparetic hand in a series of interactive computer games for 13 days of training, weekend breaks, and pretests and posttests. Each subject trained for about 2 to 2.5 h per day. Outcome measures consisted of changes in the computerized measures of thumb and finger range of motion, thumb and finger velocity, fractionation (the ability to move fingers independently), thumb and finger strength, the Jebsen Test of Hand Function, and a Kinematic reach to grasp test. RESULTS: Subjects as a group improved in fractionation of the fingers, thumb and finger range of motion, and thumb and finger speed, retaining those gains at the 1-week retention test. Transfer of these improvements was demonstrated through changes in the Jebsen Test of Hand Function and a decrease after the therapy in the overall time from hand peak velocity to the moment when an object was lifted from the table. CONCLUSIONS: It is difficult in current service delivery models to provide the intensity of practice that appears to be needed to effect neural reorganization and functional changes poststroke. Computerized exercise systems may be a way to maximize both the patients' and the clinicians' time. The data in this study add support to the proposal to explore novel technologies for incorporation into current practice.",,long,medium,1,1,1-1,1621,281,1,True,2dd6c805-e3bd-7fb0-0171-5fc5c90c6794,1-1,1408,587,1570972165905,,"{""1032"":28,""16679503"":11,""25721132"":89}",1,,,"[{""time"":""2019-10-13T13:11:42.761Z""}]",,,6.0,,1-1,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da32203b6a4ed011fc63466,0000749d26--5da32203b6a4ed011fc63466,3b1f43ffcc977f875d9a96adbeade136,APPROVED,2019-10-13T13:09:23.423,2019-10-13T13:12:13.081,2019-10-13T13:12:13.081,0.15,7642406,fine-grained-one-vr,18.621,,18.621,3,1,True,6,11
1032,Determining Physiological and Psychological Predictors of Time to Task Failure on a Virtual Reality Sørensen Test in Participants With and Without Recurrent Low Back Pain: Exploratory Study.,scopus,1,,1.0,"BACKGROUND: Sørensen trunk extension endurance test performance predicts the development of low back pain and is a strong discriminator of those with and without low back pain. Performance may greatly depend on psychological factors, such as kinesiophobia, self-efficacy, and motivation. Virtual reality video games have been used in people with low back pain to encourage physical activity that would otherwise be avoided out of fear of pain or harm. Accordingly, we developed a virtual reality video game to assess the influence of immersive gaming on the Sørensen test performance. OBJECTIVE: The objective of our study was to determine the physiological and psychological predictors of time to task failure (TTF) on a virtual reality Sørensen test in participants with and without a history of recurrent low back pain. METHODS: We recruited 24 individuals with a history of recurrent low back pain and 24 sex-, age-, and body mass index-matched individuals without a history of low back pain. Participants completed a series of psychological measures, including the Center for Epidemiological Studies-Depression Scale, Pain Resilience Scale, Pain Catastrophizing Scale, Tampa Scale for Kinesiophobia, and a self-efficacy measure. The maximal isometric strength of trunk and hip extensors and TTF on a virtual reality Sørensen test were measured. Electromyography of the erector spinae, gluteus maximus, and biceps femoris was recorded during the strength and endurance trials. RESULTS: A two-way analysis of variance revealed no significant difference in TTF between groups (P=.99), but there was a trend for longer TTF in females on the virtual reality Sørensen test (P=.06). Linear regression analyses were performed to determine predictors of TTF in each group. In healthy participants, the normalized median power frequency slope of erector spinae (beta=.450, P=.01), biceps femoris (beta=.400, P=.01), and trunk mass (beta=-.32, P=.02) predicted TTF. In participants with recurrent low back pain, trunk mass (beta=-.67, P<.001), Tampa Scale for Kinesiophobia (beta=-.43, P=.01), and self-efficacy (beta=.35, P=.03) predicted TTF. CONCLUSIONS: Trunk mass appears to be a consistent predictor of performance. Kinesiophobia appears to negatively influence TTF for those with a history of recurrent low back pain, but does not influence healthy individuals. Self-efficacy is associated with better performance in individuals with a history of recurrent low back pain, whereas a less steep median power frequency slope of the trunk and hip extensors is associated with better performance in individuals without a history of low back pain.",,long,short,1,1,1-1,2642,382,1,True,2dd6c805-e3bd-7fb0-0171-5fc5c90c6794,1-1,1408,587,1570972165905,,"{""1032"":28,""16679503"":11,""25721132"":89}",1,,,"[{""time"":""2019-10-13T13:12:11.924Z""}]",,,6.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642406/0000749d26--5da32203b6a4ed011fc63466,0000749d26--5da32203b6a4ed011fc63466,3b1f43ffcc977f875d9a96adbeade136,APPROVED,2019-10-13T13:09:23.423,2019-10-13T13:12:13.081,2019-10-13T13:12:13.081,0.15,7642406,fine-grained-one-vr,29.163,,29.163,3,1,True,6,28
