INPUT:pmid,INPUT:title,INPUT:slr_id,INPUT:c1_y_vr,INPUT:is_gold,INPUT:is_main,INPUT:abstract,INPUT:is_train,INPUT:binary_size,INPUT:abstract_size,INPUT:c1_y_baseline,INPUT:c1_y_exergame,INPUT:in_out_radio_gold,INPUT:abstract_charcount,INPUT:abstract_wordcount,INPUT:is_subset_balanced,INPUT:abstract_structured,OUTPUT:worker_uuid,OUTPUT:in_out_radio,OUTPUT:screen_width,OUTPUT:screen_height,OUTPUT:page_started_at,OUTPUT:pb_in_out_radio,OUTPUT:reading_timelog,OUTPUT:pvr_in_out_radio,OUTPUT:pexer_in_out_radio,OUTPUT:pb_judgments_timelog,OUTPUT:pvr_judgments_timelog,OUTPUT:page_started_at_string,OUTPUT:pexer_judgments_timelog,OUTPUT:instructions_reading_time,GOLDEN:worker_uuid,GOLDEN:in_out_radio,GOLDEN:screen_width,GOLDEN:screen_height,GOLDEN:page_started_at,GOLDEN:pb_in_out_radio,GOLDEN:reading_timelog,GOLDEN:pvr_in_out_radio,GOLDEN:pexer_in_out_radio,GOLDEN:pb_judgments_timelog,GOLDEN:pvr_judgments_timelog,GOLDEN:page_started_at_string,GOLDEN:pexer_judgments_timelog,GOLDEN:instructions_reading_time,HINT:text,ASSIGNMENT:link,ASSIGNMENT:assignment_id,ASSIGNMENT:worker_id,ASSIGNMENT:status,ASSIGNMENT:started,ASSIGNMENT:submitted,ASSIGNMENT:accepted,ASSIGNMENT:reward,job_id,condition,decision_time,decision_time_pexer,decision_time_pvr,page_number,included_gold,judgment_correct,max_page,reading_time
1054,An interactive and low-cost full body rehabilitation framework based on 3D immersive serious games,scopus,1,,1.0,"Strokes, surgeries, or degenerative diseases can impair motor abilities and balance. Long-term rehabilitation is often the only way to recover, as completely as possible, these lost skills. To be effective, this type of rehabilitation should follow three main rules. First, rehabilitation exercises should be able to keep patient's motivation high. Second, each exercise should be customizable depending on patient's needs. Third, patient's performance should be evaluated objectively, i.e., by measuring patient's movements with respect to an optimal reference model. To meet the just reported requirements, in this paper, an interactive and low-cost full body rehabilitation framework for the generation of 3D immersive serious games is proposed. The framework combines two Natural User Interfaces (NUIs), for hand and body modeling, respectively, and a Head Mounted Display (HMD) to provide the patient with an interactive and highly defined Virtual Environment (VE) for playing with stimulating rehabilitation exercises. The paper presents the overall architecture of the framework, including the environment for the generation of the pilot serious games and the main features of the used hand and body models. The effectiveness of the proposed system is shown on a group of ninety-two patients. In a first stage, a pool of seven rehabilitation therapists has evaluated the results of the patients on the basis of three reference rehabilitation exercises, confirming a significant gradual recovery of the patients’ skills. Moreover, the feedbacks received by the therapists and patients, who have used the system, have pointed out remarkable results in terms of motivation, usability, and customization. In a second stage, by comparing the current state-of-the-art in rehabilitation area with the proposed system, we have observed that the latter can be considered a concrete contribution in terms of versatility, immersivity, and novelty. In a final stage, by training a Gated Recurrent Unit Recurrent Neural Network (GRU-RNN) with healthy subjects (i.e., baseline), we have also provided a reference model to objectively evaluate the degree of the patients’ performance. To estimate the effectiveness of this last aspect of the proposed approach, we have used the NTU RGB + D Action Recognition dataset obtaining comparable results with the current literature in action recognition.",,long,short,1,1,1-1,2388,353,1,False,b19a962f-28aa-8945-31a0-eb9e7dc856b2,1-1,360,562,1570969812585,,"{""1054"":0,""27418422"":8,""29149855"":100}",,1,,,,"[{""time"":""2019-10-13T12:30:57.941Z""}]",37.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da318d35a96af011f02267c,0000749cdc--5da318d35a96af011f02267c,cf7cd0d9206872916edcf8152501adf6,APPROVED,2019-10-13T12:30:11.238,2019-10-13T12:35:27.616,2019-10-13T12:35:27.616,0.15,7642332,fine-grained-one-exergame,3.843,3.843,,2,1,True,2,0
29149855,Increasing upper limb training intensity in chronic stroke using embodied virtual reality: a pilot study.,molina-2014,1,1.0,,"BACKGROUND: Technology-mediated neurorehabilitation is suggested to enhance training intensity and therefore functional gains. Here, we used a novel virtual reality (VR) system for task-specific upper extremity training after stroke. The system offers interactive exercises integrating motor priming techniques and embodied visuomotor feedback. In this pilot study, we examined (i) rehabilitation dose and training intensity, (ii) functional improvements, and (iii) safety and tolerance when exposed to intensive VR rehabilitation. METHODS: Ten outpatient stroke survivors with chronic (>6��months) upper extremity paresis participated in a ten-session VR-based upper limb rehabilitation program (2 sessions/week). RESULTS: All participants completed all sessions of the treatment. In total, they received a median of 403��min of upper limb therapy, with 290��min of effective training. Within that time, participants performed a median of 4713 goal-directed movements. Importantly, training intensity increased progressively across sessions from 13.2 to 17.3 movements per minute. Clinical measures show that despite being in the chronic phase, where recovery potential is thought to be limited, participants showed a median improvement rate of 5.3% in motor function (Fugl-Meyer Assessment for Upper Extremity; FMA-UE) post intervention compared to baseline, and of 15.4% at one-month follow-up. For three of them, this improvement was clinically significant. A significant improvement in shoulder active range of motion (AROM) was also observed at follow-up. Participants reported very low levels of pain, stress and fatigue following each session of training, indicating that the intensive VR intervention was well tolerated. No severe adverse events were reported. All participants expressed their interest in continuing the intervention at the hospital or even at home, suggesting high levels of adherence and motivation for the provided intervention. CONCLUSIONS: This pilot study showed how a dedicated VR system could deliver high rehabilitation doses and, importantly, intensive training in chronic stroke survivors. FMA-UE and AROM results suggest that task-specific VR training may be beneficial for further functional recovery both in the chronic stage of stroke. Longitudinal studies with higher doses and sample sizes are required to confirm the therapy effectiveness. TRIAL REGISTRATION: This trial was retrospectively registered at ClinicalTrials.gov database (registration number NCT03094650 ) on 14 March 2017.",,long,long,0,0,0-1,2526,412,1,True,b19a962f-28aa-8945-31a0-eb9e7dc856b2,x-x,360,562,1570969812585,,"{""1054"":0,""27418422"":8,""29149855"":100}",,1,,,,"[{""time"":""2019-10-13T12:30:59.839Z""}]",37.0,,0-1,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da318d35a96af011f02267c,0000749cdc--5da318d35a96af011f02267c,cf7cd0d9206872916edcf8152501adf6,APPROVED,2019-10-13T12:30:11.238,2019-10-13T12:35:27.616,2019-10-13T12:35:27.616,0.15,7642332,fine-grained-one-exergame,1.898,1.898,,2,0,False,2,100
1013,Impact of Virtual Environments on Motivation and Engagement During Exergames,scopus,1,1.0,,"Video games and sport are an essential part in the life of millions of people. With recent advances of immersive virtual reality devices such as the HTC Vive, Oculus Rift, or PlayStation VR, the use of virtual environments (VE) for exergames is becoming more and more popular. An exergame combines a physical activity with video game elements by tracking body movements or reactions of user, attempting to engage users in a more enjoyable system. In this paper, we present the results of a subjective experiment carried out with the aim to compare different kinds of virtual environments with each other. A rowing ergometer, connected either to a virtual reality system using a head-mounted display (HMD) or to a CAVE environment, was used as an exergame device. While for rowing experts, fitness and performance improvements are of major interest, we wanted to focus on the motivation and engagement of non-professionals. By means of a series of questionnaires and a follow-up interview, the Quality of Experience of participants using the system was assessed. Measurements include concepts such as flow, presence, video quality and well-being. Results show significant advantages of the HMD as well as of the CAVE compared to a system without a VE for the overall quality, system feedback, and flow. While the CAVE and HMD system mainly differed in their autotelic experience, the HMD was favored by the majority of participants due to a superior feeling of presence.",,long,short,1,1,1-1,1469,238,1,False,a2688304-3ef5-3c38-2e06-5b7abb7703f4,1-1,360,384,1570969824747,,"{""1013"":18,""17444984"":11,""24550153"":0}",,1,,,,"[{""time"":""2019-10-13T12:31:42.525Z""}]",5.0,,1-1,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da318dcb59afa010c00ef89,0000749cdc--5da318dcb59afa010c00ef89,cb9e531a4be6ec13714e22a001f0ae56,APPROVED,2019-10-13T12:30:20.929,2019-10-13T12:32:59.787,2019-10-13T12:32:59.787,0.15,7642332,fine-grained-one-exergame,77.778,77.778,,3,1,True,6,18
17444984,Fear of loss of independence and nursing home admission in older Australians.,kelly-2018,0,,1.0,"A prerequisite for the success of any health or social care policy is the ability to address the concerns of the target group. The findings described in the present paper form part of a larger study of the hopes and fears that older people hold for their future. Data were collected through a cross-sectional, population-based telephone interview survey conducted in New South Wales, Australia, from 1999 to 2000. The participants (n = 8881) were randomly selected, community-dwelling older people (>/= 65 years). Survey weights were used for estimating proportions and for all statistical inferences. The prevalence of expressing fears for the future was estimated, and analyses of selected predictors of specific fears for self were conducted by logistic regression modelling, with males and females modelled separately. The present paper focuses on two of the reported fears for self: loss of independence and nursing home admission, which have implications for healthcare and service use; and the authors identify the extent of their association with sociodemographic, health and lifestyle factors. Apart from the fear of losing one's physical health, the participants' main fear for self was of losing their independence [20.4% of males, 95% confidence interval (CI) = 18.5-22.3%; 34.5% of females, 95% CI = 32.3-36.4%], with a specific fear of nursing home admission (4.9% of males, 95% CI = 3.9-5.9%; 9.5% of females, 95% CI = 8.3-10.6%), with confidence intervals indicating a significantly higher prevalence of both in females. Living alone was significantly associated with fear of loss of independence in females only [odds ratio (OR) = 1.62, 95% CI = 1.38-1.90], and with fear of admission to a nursing home in both males and females (OR = 1.82, 95% CI = 1.16-2.85 in males; OR = 1.42, 95% CI = 1.08-1.89 in females). This is the first population-based survey that has elicited fears for the future in older Australians. The findings presented here provide quantitative evidence to support policies and expansion of practices that enable older people to remain in the community for as long as possible, rather than enter institutional care prematurely. They also emphasise that, while a large proportion of older people are concerned about losing their independence, only a small minority have specific concerns about nursing home admission.",,long,long,0,0,0-0,2353,444,1,False,a2688304-3ef5-3c38-2e06-5b7abb7703f4,0-0,360,384,1570969824747,,"{""1013"":18,""17444984"":11,""24550153"":0}",,0,,,,"[{""time"":""2019-10-13T12:32:09.771Z""}]",5.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da318dcb59afa010c00ef89,0000749cdc--5da318dcb59afa010c00ef89,cb9e531a4be6ec13714e22a001f0ae56,APPROVED,2019-10-13T12:30:20.929,2019-10-13T12:32:59.787,2019-10-13T12:32:59.787,0.15,7642332,fine-grained-one-exergame,27.246,27.246,,3,0,True,6,11
24550153,Motivational interviewing in a Web-based physical activity intervention with an avatar: randomized controlled trial.,molina-2014,0,,1.0,"BACKGROUND: Developing Web-based physical activity (PA) interventions based on motivational interviewing (MI) could increase the availability and reach of MI techniques for PA promotion. Integrating an avatar in such an intervention could lead to more positive appreciation and higher efficacy of the intervention, compared to an intervention that is purely text-based. OBJECTIVE: The present study aims to determine whether a Web-based PA intervention based on MI with an avatar results in more positive appreciation and higher effectiveness of the intervention, when compared to an intervention that is purely text-based. METHODS: A three-arm randomized controlled trial was conducted, containing the following research conditions: (1) a Web-based PA intervention based on MI with an avatar, (2) a content-identical intervention without an avatar, and (3) a control condition that received no intervention. Measurements included PA behavior and process variables, measured at baseline, directly following the intervention and 1 month post intervention. RESULTS: Both interventions significantly increased self-reported PA at 1 month, compared to the control condition (beta(AVATARvsCONTROL)=.39, P=.011; beta(TEXTvsCONTROL)=.44, P=.006). No distinctions were found regarding intervention effect on PA between both interventions. Similarly, the results of the process evaluation did not indicate any significant differences between both interventions. Due to the limited relational skills of the avatar in this study, it probably did not succeed in forming a stronger relationship with the user, over and above text alone. CONCLUSIONS: The findings suggest that avatars that do not strengthen the social relationship with the user do not enhance the intervention impact. Future research should determine whether Web-based PA interventions based on MI could benefit from inclusion of a virtual coach capable of more complex relational skills than used in the current study, such as responding in gesture to the user's state and input. TRIAL REGISTRATION: Dutch Trial Register trial number: NTR3147; http://www.trialregister.nl/trialreg/admin/rctview.asp?TC=3147 (Archived by WebCite at http://www.webcitation.org/6NCbwdUJX).",,long,long,0,0,0-0,2224,368,1,True,a2688304-3ef5-3c38-2e06-5b7abb7703f4,0-0,360,384,1570969824747,,"{""1013"":18,""17444984"":11,""24550153"":0}",,0,,,,"[{""time"":""2019-10-13T12:32:57.582Z""}]",5.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da318dcb59afa010c00ef89,0000749cdc--5da318dcb59afa010c00ef89,cb9e531a4be6ec13714e22a001f0ae56,APPROVED,2019-10-13T12:30:20.929,2019-10-13T12:32:59.787,2019-10-13T12:32:59.787,0.15,7642332,fine-grained-one-exergame,47.811,47.811,,3,0,True,6,0
24550153,Motivational interviewing in a Web-based physical activity intervention with an avatar: randomized controlled trial.,molina-2014,0,,1.0,"BACKGROUND: Developing Web-based physical activity (PA) interventions based on motivational interviewing (MI) could increase the availability and reach of MI techniques for PA promotion. Integrating an avatar in such an intervention could lead to more positive appreciation and higher efficacy of the intervention, compared to an intervention that is purely text-based. OBJECTIVE: The present study aims to determine whether a Web-based PA intervention based on MI with an avatar results in more positive appreciation and higher effectiveness of the intervention, when compared to an intervention that is purely text-based. METHODS: A three-arm randomized controlled trial was conducted, containing the following research conditions: (1) a Web-based PA intervention based on MI with an avatar, (2) a content-identical intervention without an avatar, and (3) a control condition that received no intervention. Measurements included PA behavior and process variables, measured at baseline, directly following the intervention and 1 month post intervention. RESULTS: Both interventions significantly increased self-reported PA at 1 month, compared to the control condition (beta(AVATARvsCONTROL)=.39, P=.011; beta(TEXTvsCONTROL)=.44, P=.006). No distinctions were found regarding intervention effect on PA between both interventions. Similarly, the results of the process evaluation did not indicate any significant differences between both interventions. Due to the limited relational skills of the avatar in this study, it probably did not succeed in forming a stronger relationship with the user, over and above text alone. CONCLUSIONS: The findings suggest that avatars that do not strengthen the social relationship with the user do not enhance the intervention impact. Future research should determine whether Web-based PA interventions based on MI could benefit from inclusion of a virtual coach capable of more complex relational skills than used in the current study, such as responding in gesture to the user's state and input. TRIAL REGISTRATION: Dutch Trial Register trial number: NTR3147; http://www.trialregister.nl/trialreg/admin/rctview.asp?TC=3147 (Archived by WebCite at http://www.webcitation.org/6NCbwdUJX).",,long,long,0,0,0-0,2224,368,1,True,675e459a-5d4c-5472-ae27-7ca0539bef2a,0-0,1440,677,1570969859899,,"{""17444984"":17,""19504088"":25,""24550153"":54}",,0,,,,"[{""time"":""2019-10-13T12:31:49.911Z""}]",1.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da3190174c4d8011a3c83c6,0000749cdc--5da3190174c4d8011a3c83c6,661f1581541cba5a0803320c64f2801f,APPROVED,2019-10-13T12:30:57.358,2019-10-13T12:32:42.956,2019-10-13T12:32:42.956,0.15,7642332,fine-grained-one-exergame,50.012,50.012,,4,0,True,6,54
19504088,Training-induced changes in the pattern of triceps to biceps activation during reaching tasks after chronic and severe stroke.,molina-2014,0,1.0,,"This exploratory study was undertaken to investigate the mechanisms that contributed to improvements in upper limb function following a novel training program. Surface electromyography (EMG) was used to examine training-induced changes in the pattern of triceps and biceps activation during reaching tasks in stroke survivors with severe paresis in the chronic stage of recovery. The EMG data were obtained in the context of a single blind randomised clinical trial conducted with 42 stroke survivors with minimal upper limb muscle activity and who were more than 6 months post-stroke. Of the 33 participants who completed the study, 10 received training of reaching using a non-robotic upper limb training device, the SMART Arm, with EMG triggered functional electrical stimulation (EMG-stim), 13 received training of reaching using the SMART Arm alone, and 10 received no intervention. Each intervention group engaged in 12 1-h training sessions over a 4-week period. Clinical and laboratory measures of upper limb function were administered prior to training (0 weeks), at completion (4 weeks) and 2 months (12 weeks) after training. The primary outcome measure was 'upper arm function' which is Item 6 of the Motor Assessment Scale (MAS). Laboratory measures consisted of two multijoint reaching tasks to assess 'maximum isometric force' and 'maximum distance reached'. Surface EMG was used to monitor triceps brachii and biceps brachii during the two reaching tasks. To provide a comparison with normal values, seven healthy adults were tested on one of the reaching tasks according to the same procedure. Study findings demonstrated a statistically significant improvement in upper limb function for stroke participants in the two training groups compared to those who received no training however no difference was found between the two training groups. For the reaching tasks, all stroke participants, when compared to normal healthy adults, exhibited lower triceps and biceps activation and a lower ratio of triceps to biceps activation. Following training, stroke participants demonstrated increased triceps activation and an increased ratio of triceps to biceps activation for the task that was trained. Better performance was associated with greater triceps activation and a higher ratio of triceps to biceps activation. The findings suggest that increased activation of triceps as an agonist and an improved coordination between triceps and biceps could have mediated the observed changes in arm function. The changes in EMG activity were small relative to the changes in arm function indicating that factors, such as the contribution of other muscles of reaching, may also be implicated.",,long,long,0,0,0-0,2701,452,1,False,675e459a-5d4c-5472-ae27-7ca0539bef2a,0-0,1440,677,1570969859899,,"{""17444984"":17,""19504088"":25,""24550153"":54}",,0,,,,"[{""time"":""2019-10-13T12:32:08.871Z""}]",1.0,,0-0,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da3190174c4d8011a3c83c6,0000749cdc--5da3190174c4d8011a3c83c6,661f1581541cba5a0803320c64f2801f,APPROVED,2019-10-13T12:30:57.358,2019-10-13T12:32:42.956,2019-10-13T12:32:42.956,0.15,7642332,fine-grained-one-exergame,18.96,18.96,,4,0,True,6,25
17444984,Fear of loss of independence and nursing home admission in older Australians.,kelly-2018,0,,1.0,"A prerequisite for the success of any health or social care policy is the ability to address the concerns of the target group. The findings described in the present paper form part of a larger study of the hopes and fears that older people hold for their future. Data were collected through a cross-sectional, population-based telephone interview survey conducted in New South Wales, Australia, from 1999 to 2000. The participants (n = 8881) were randomly selected, community-dwelling older people (>/= 65 years). Survey weights were used for estimating proportions and for all statistical inferences. The prevalence of expressing fears for the future was estimated, and analyses of selected predictors of specific fears for self were conducted by logistic regression modelling, with males and females modelled separately. The present paper focuses on two of the reported fears for self: loss of independence and nursing home admission, which have implications for healthcare and service use; and the authors identify the extent of their association with sociodemographic, health and lifestyle factors. Apart from the fear of losing one's physical health, the participants' main fear for self was of losing their independence [20.4% of males, 95% confidence interval (CI) = 18.5-22.3%; 34.5% of females, 95% CI = 32.3-36.4%], with a specific fear of nursing home admission (4.9% of males, 95% CI = 3.9-5.9%; 9.5% of females, 95% CI = 8.3-10.6%), with confidence intervals indicating a significantly higher prevalence of both in females. Living alone was significantly associated with fear of loss of independence in females only [odds ratio (OR) = 1.62, 95% CI = 1.38-1.90], and with fear of admission to a nursing home in both males and females (OR = 1.82, 95% CI = 1.16-2.85 in males; OR = 1.42, 95% CI = 1.08-1.89 in females). This is the first population-based survey that has elicited fears for the future in older Australians. The findings presented here provide quantitative evidence to support policies and expansion of practices that enable older people to remain in the community for as long as possible, rather than enter institutional care prematurely. They also emphasise that, while a large proportion of older people are concerned about losing their independence, only a small minority have specific concerns about nursing home admission.",,long,long,0,0,0-0,2353,444,1,False,675e459a-5d4c-5472-ae27-7ca0539bef2a,0-0,1440,677,1570969859899,,"{""17444984"":17,""19504088"":25,""24550153"":54}",,0,,,,"[{""time"":""2019-10-13T12:32:41.063Z""}]",1.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da3190174c4d8011a3c83c6,0000749cdc--5da3190174c4d8011a3c83c6,661f1581541cba5a0803320c64f2801f,APPROVED,2019-10-13T12:30:57.358,2019-10-13T12:32:42.956,2019-10-13T12:32:42.956,0.15,7642332,fine-grained-one-exergame,32.192,32.192,,4,0,True,6,17
17444984,Fear of loss of independence and nursing home admission in older Australians.,kelly-2018,0,,1.0,"A prerequisite for the success of any health or social care policy is the ability to address the concerns of the target group. The findings described in the present paper form part of a larger study of the hopes and fears that older people hold for their future. Data were collected through a cross-sectional, population-based telephone interview survey conducted in New South Wales, Australia, from 1999 to 2000. The participants (n = 8881) were randomly selected, community-dwelling older people (>/= 65 years). Survey weights were used for estimating proportions and for all statistical inferences. The prevalence of expressing fears for the future was estimated, and analyses of selected predictors of specific fears for self were conducted by logistic regression modelling, with males and females modelled separately. The present paper focuses on two of the reported fears for self: loss of independence and nursing home admission, which have implications for healthcare and service use; and the authors identify the extent of their association with sociodemographic, health and lifestyle factors. Apart from the fear of losing one's physical health, the participants' main fear for self was of losing their independence [20.4% of males, 95% confidence interval (CI) = 18.5-22.3%; 34.5% of females, 95% CI = 32.3-36.4%], with a specific fear of nursing home admission (4.9% of males, 95% CI = 3.9-5.9%; 9.5% of females, 95% CI = 8.3-10.6%), with confidence intervals indicating a significantly higher prevalence of both in females. Living alone was significantly associated with fear of loss of independence in females only [odds ratio (OR) = 1.62, 95% CI = 1.38-1.90], and with fear of admission to a nursing home in both males and females (OR = 1.82, 95% CI = 1.16-2.85 in males; OR = 1.42, 95% CI = 1.08-1.89 in females). This is the first population-based survey that has elicited fears for the future in older Australians. The findings presented here provide quantitative evidence to support policies and expansion of practices that enable older people to remain in the community for as long as possible, rather than enter institutional care prematurely. They also emphasise that, while a large proportion of older people are concerned about losing their independence, only a small minority have specific concerns about nursing home admission.",,long,long,0,0,0-0,2353,444,1,False,04f229ab-5212-626f-aada-f948d97bd577,0-0,1366,545,1570971014795,,"{""17444984"":6,""24550153"":4,""26701163"":5}",,0,,,,"[{""time"":""2019-10-13T12:50:44.698Z""}]",1.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da31d8de5ae53011e0e4abb,0000749cdc--5da31d8de5ae53011e0e4abb,c25d05b0696813c7eeef600f2557d4c8,APPROVED,2019-10-13T12:50:21.243,2019-10-13T12:51:47.637,2019-10-13T12:51:47.637,0.15,7642332,fine-grained-one-exergame,29.903,29.903,,2,0,True,2,6
24550153,Motivational interviewing in a Web-based physical activity intervention with an avatar: randomized controlled trial.,molina-2014,0,,1.0,"BACKGROUND: Developing Web-based physical activity (PA) interventions based on motivational interviewing (MI) could increase the availability and reach of MI techniques for PA promotion. Integrating an avatar in such an intervention could lead to more positive appreciation and higher efficacy of the intervention, compared to an intervention that is purely text-based. OBJECTIVE: The present study aims to determine whether a Web-based PA intervention based on MI with an avatar results in more positive appreciation and higher effectiveness of the intervention, when compared to an intervention that is purely text-based. METHODS: A three-arm randomized controlled trial was conducted, containing the following research conditions: (1) a Web-based PA intervention based on MI with an avatar, (2) a content-identical intervention without an avatar, and (3) a control condition that received no intervention. Measurements included PA behavior and process variables, measured at baseline, directly following the intervention and 1 month post intervention. RESULTS: Both interventions significantly increased self-reported PA at 1 month, compared to the control condition (beta(AVATARvsCONTROL)=.39, P=.011; beta(TEXTvsCONTROL)=.44, P=.006). No distinctions were found regarding intervention effect on PA between both interventions. Similarly, the results of the process evaluation did not indicate any significant differences between both interventions. Due to the limited relational skills of the avatar in this study, it probably did not succeed in forming a stronger relationship with the user, over and above text alone. CONCLUSIONS: The findings suggest that avatars that do not strengthen the social relationship with the user do not enhance the intervention impact. Future research should determine whether Web-based PA interventions based on MI could benefit from inclusion of a virtual coach capable of more complex relational skills than used in the current study, such as responding in gesture to the user's state and input. TRIAL REGISTRATION: Dutch Trial Register trial number: NTR3147; http://www.trialregister.nl/trialreg/admin/rctview.asp?TC=3147 (Archived by WebCite at http://www.webcitation.org/6NCbwdUJX).",,long,long,0,0,0-0,2224,368,1,True,04f229ab-5212-626f-aada-f948d97bd577,0-0,1366,545,1570971014795,,"{""17444984"":6,""24550153"":4,""26701163"":5}",,0,,,,"[{""time"":""2019-10-13T12:51:32.264Z""}]",1.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da31d8de5ae53011e0e4abb,0000749cdc--5da31d8de5ae53011e0e4abb,c25d05b0696813c7eeef600f2557d4c8,APPROVED,2019-10-13T12:50:21.243,2019-10-13T12:51:47.637,2019-10-13T12:51:47.637,0.15,7642332,fine-grained-one-exergame,1.214,1.214,,2,0,True,2,4
26701163,Video and computer-based interactive exercises are safe and improve task-specific balance in geriatric and neurological rehabilitation: a randomised trial.,vazquez-2018,0,1.0,,"QUESTION: Does adding video/computer-based interactive exercises to inpatient geriatric and neurological rehabilitation improve mobility outcomes? Is it feasible and safe? DESIGN: Randomised trial. PARTICIPANTS: Fifty-eight rehabilitation inpatients. INTERVENTION: Physiotherapist-prescribed, tailored, video/computer-based interactive exercises for 1 hour on weekdays, mainly involving stepping and weight-shifting exercises. OUTCOME MEASURES: The primary outcome was the Short Physical Performance Battery (0 to 3) at 2 weeks. Secondary outcomes were: Maximal Balance Range (mm); Step Test (step count); Rivermead Mobility Index (0 to 15); activity levels; Activity Measure for Post Acute Care Basic Mobility (18 to 72) and Daily Activity (15 to 60); Falls Efficacy Scale (10 to 40), ED5D utility score (0 to 1); Reintegration to Normal Living Index (0 to 100); System Usability Scale (0 to 100) and Physical Activity Enjoyment Scale (0 to 126). Safety was determined from adverse events during intervention. RESULTS: At 2 weeks the between-group difference in the primary outcome (0.1, 95% CI -0.2 to 0.3) was not statistically significant. The intervention group performed significantly better than usual care for Maximal Balance Range (38mm difference after baseline adjustment, 95% CI 6 to 69). Other secondary outcomes were not statistically significant. Fifty-eight (55%) of the eligible patients agreed to participate, 25/29 (86%) completed the intervention and 10 (39%) attended > 70% of sessions, with a mean of 5.6 sessions (SD 3.3) attended and overall average duration of 4.5hours (SD 3.1). Average scores were 62 (SD 21) for the System Usability Scale and 62 (SD 8) for the Physical Activity Enjoyment Scale. There were no adverse events. CONCLUSION: The addition of video/computer-based interactive exercises to usual rehabilitation is a safe and feasible way to increase exercise dose, but is not suitable for all. Adding the exercises to usual rehabilitation resulted in task-specific improvements in balance but not overall mobility. REGISTRATION: ACTRN12613000610730. Copyright © 2015. Published by Elsevier B.V.",,long,medium,0,0,0-0,2132,396,1,True,04f229ab-5212-626f-aada-f948d97bd577,x-x,1366,545,1570971014795,,"{""17444984"":6,""24550153"":4,""26701163"":5}",,1,,,,"[{""time"":""2019-10-13T12:51:31.050Z""}]",1.0,,0-0,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da31d8de5ae53011e0e4abb,0000749cdc--5da31d8de5ae53011e0e4abb,c25d05b0696813c7eeef600f2557d4c8,APPROVED,2019-10-13T12:50:21.243,2019-10-13T12:51:47.637,2019-10-13T12:51:47.637,0.15,7642332,fine-grained-one-exergame,46.352,46.352,,2,0,False,2,5
